support,itemsets,length
0.03450911870700011,frozenset({'62501'}),1
0.0032761821557278584,frozenset({'66212'}),1
0.003603800371300644,frozenset({'66301'}),1
0.032980233700993775,frozenset({'67211'}),1
0.08299661461177242,frozenset({'71101'}),1
0.014633613628917767,frozenset({'71109'}),1
0.05689636343780714,frozenset({'71201'}),1
0.0029485639401550727,frozenset({'71209'}),1
0.009610134323468385,frozenset({'72211'}),1
0.0092825161078956,frozenset({'72221'}),1
0.006552364311455717,frozenset({'72311'}),1
0.009391722179753195,frozenset({'72321'}),1
0.0025117396527246914,frozenset({'72331'}),1
0.002620945724582287,frozenset({'72421'}),1
0.003057770012012668,frozenset({'79932'}),1
0.0032761821557278584,frozenset({'79951'}),1
0.003822212515015835,frozenset({'79953'}),1
0.011139019329474718,frozenset({'80000'}),1
0.003494594299443049,frozenset({'92416'}),1
0.02031232936551272,frozenset({'94303'}),1
0.025335808670962107,frozenset({'96103'}),1
0.004368242874303811,frozenset({'97113'}),1
0.005132685377306978,frozenset({'97121'}),1
0.0033853882275854535,frozenset({'97123'}),1
0.15878562848094355,frozenset({'99111'}),1
0.003057770012012668,frozenset({'99333'}),1
0.0048050671617341926,frozenset({'99555'}),1
0.016926941137927268,frozenset({'99600'}),1
0.05929889701867424,frozenset({'99700'}),1
0.004914273233591788,"frozenset({'21213', '21212'})",2
0.00393141858687343,"frozenset({'21221', '21212'})",2
0.009610134323468385,"frozenset({'21222', '21212'})",2
0.006552364311455717,"frozenset({'21223', '21212'})",2
0.003057770012012668,"frozenset({'21224', '21212'})",2
0.0031669760838702633,"frozenset({'23113', '21212'})",2
0.008627279676750027,"frozenset({'43412', '21212'})",2
0.006333952167740527,"frozenset({'43413', '21212'})",2
0.0031669760838702633,"frozenset({'99111', '21212'})",2
0.00393141858687343,"frozenset({'99700', '21212'})",2
0.0029485639401550727,"frozenset({'21213', '21221'})",2
0.005460303592879764,"frozenset({'21213', '21222'})",2
0.0037130064431582397,"frozenset({'21213', '21223'})",2
0.003057770012012668,"frozenset({'21213', '21224'})",2
0.0025117396527246914,"frozenset({'21213', '23113'})",2
0.0048050671617341926,"frozenset({'21213', '43412'})",2
0.003494594299443049,"frozenset({'21213', '43413'})",2
0.002730151796439882,"frozenset({'21213', '99111'})",2
0.009610134323468385,"frozenset({'21222', '21221'})",2
0.006333952167740527,"frozenset({'21223', '21221'})",2
0.0025117396527246914,"frozenset({'21224', '21221'})",2
0.002730151796439882,"frozenset({'23113', '21221'})",2
0.003057770012012668,"frozenset({'33131', '21221'})",2
0.0031669760838702633,"frozenset({'43400', '21221'})",2
0.006333952167740527,"frozenset({'43412', '21221'})",2
0.005241891449164574,"frozenset({'43413', '21221'})",2
0.002620945724582287,"frozenset({'43414', '21221'})",2
0.0032761821557278584,"frozenset({'99111', '21221'})",2
0.0033853882275854535,"frozenset({'21221', '99700'})",2
0.00950092825161079,"frozenset({'21222', '21223'})",2
0.004149830730588621,"frozenset({'21224', '21222'})",2
0.003603800371300644,"frozenset({'21222', '23112'})",2
0.004914273233591788,"frozenset({'23113', '21222'})",2
0.002839357868297477,"frozenset({'23311', '21222'})",2
0.002839357868297477,"frozenset({'21222', '23321'})",2
0.0029485639401550727,"frozenset({'21222', '23322'})",2
0.00393141858687343,"frozenset({'27211', '21222'})",2
0.003603800371300644,"frozenset({'33131', '21222'})",2
0.0115758436169051,"frozenset({'21222', '43412'})",2
0.00993775253904117,"frozenset({'43413', '21222'})",2
0.004368242874303811,"frozenset({'43414', '21222'})",2
0.002730151796439882,"frozenset({'21222', '49211'})",2
0.0031669760838702633,"frozenset({'21222', '71101'})",2
0.006224746095882931,"frozenset({'21222', '99111'})",2
0.006115540024025336,"frozenset({'21222', '99700'})",2
0.0032761821557278584,"frozenset({'21224', '21223'})",2
0.002620945724582287,"frozenset({'23112', '21223'})",2
0.0031669760838702633,"frozenset({'23113', '21223'})",2
0.003822212515015835,"frozenset({'27211', '21223'})",2
0.004477448946161406,"frozenset({'33131', '21223'})",2
0.008627279676750027,"frozenset({'43412', '21223'})",2
0.007535218958174075,"frozenset({'43413', '21223'})",2
0.003057770012012668,"frozenset({'43414', '21223'})",2
0.002620945724582287,"frozenset({'71201', '21223'})",2
0.004914273233591788,"frozenset({'99111', '21223'})",2
0.004368242874303811,"frozenset({'21223', '99700'})",2
0.002839357868297477,"frozenset({'33131', '21224'})",2
0.0033853882275854535,"frozenset({'21224', '43412'})",2
0.0032761821557278584,"frozenset({'21224', '43413'})",2
0.008518073604892432,"frozenset({'23112', '23111'})",2
0.006661570383313312,"frozenset({'23113', '23111'})",2
0.003494594299443049,"frozenset({'23114', '23111'})",2
0.007972043245604455,"frozenset({'23311', '23111'})",2
0.0060063339521677405,"frozenset({'23312', '23111'})",2
0.004040624658731025,"frozenset({'23313', '23111'})",2
0.002730151796439882,"frozenset({'23314', '23111'})",2
0.004914273233591788,"frozenset({'23321', '23111'})",2
0.005023479305449383,"frozenset({'23322', '23111'})",2
0.0033853882275854535,"frozenset({'23323', '23111'})",2
0.002730151796439882,"frozenset({'23324', '23111'})",2
0.0029485639401550727,"frozenset({'27211', '23111'})",2
0.005351097521022169,"frozenset({'33111', '23111'})",2
0.003494594299443049,"frozenset({'43412', '23111'})",2
0.003057770012012668,"frozenset({'43413', '23111'})",2
0.00578792180845255,"frozenset({'99111', '23111'})",2
0.013869171125914601,"frozenset({'23113', '23112'})",2
0.005460303592879764,"frozenset({'23114', '23112'})",2
0.006115540024025336,"frozenset({'23311', '23112'})",2
0.008518073604892432,"frozenset({'23312', '23112'})",2
0.006552364311455717,"frozenset({'23313', '23112'})",2
0.00393141858687343,"frozenset({'23314', '23112'})",2
0.0074260128863164795,"frozenset({'23321', '23112'})",2
0.007098394670743693,"frozenset({'23112', '23322'})",2
0.003822212515015835,"frozenset({'23323', '23112'})",2
0.0037130064431582397,"frozenset({'23324', '23112'})",2
0.005569509664737359,"frozenset({'27211', '23112'})",2
0.002839357868297477,"frozenset({'33111', '23112'})",2
0.005241891449164574,"frozenset({'43412', '23112'})",2
0.005241891449164574,"frozenset({'43413', '23112'})",2
0.004259036802446216,"frozenset({'71101', '23112'})",2
0.002730151796439882,"frozenset({'71201', '23112'})",2
0.008627279676750027,"frozenset({'99111', '23112'})",2
0.004477448946161406,"frozenset({'23112', '99700'})",2
0.0092825161078956,"frozenset({'23114', '23113'})",2
0.005351097521022169,"frozenset({'23311', '23113'})",2
0.006552364311455717,"frozenset({'23312', '23113'})",2
0.006333952167740527,"frozenset({'23113', '23313'})",2
0.006115540024025336,"frozenset({'23314', '23113'})",2
0.006224746095882931,"frozenset({'23113', '23321'})",2
0.007972043245604455,"frozenset({'23113', '23322'})",2
0.007753631101889265,"frozenset({'23323', '23113'})",2
0.005569509664737359,"frozenset({'23113', '23324'})",2
0.0046958610898765974,"frozenset({'27211', '23113'})",2
0.004259036802446216,"frozenset({'33111', '23113'})",2
0.002730151796439882,"frozenset({'33121', '23113'})",2
0.005351097521022169,"frozenset({'23113', '43412'})",2
0.004259036802446216,"frozenset({'23113', '43413'})",2
0.003603800371300644,"frozenset({'23113', '71101'})",2
0.0046958610898765974,"frozenset({'23113', '71201'})",2
0.008627279676750027,"frozenset({'23113', '99111'})",2
0.003603800371300644,"frozenset({'23113', '99700'})",2
0.003057770012012668,"frozenset({'23114', '23115'})",2
0.002839357868297477,"frozenset({'23114', '23311'})",2
0.004040624658731025,"frozenset({'23114', '23312'})",2
0.0037130064431582397,"frozenset({'23114', '23313'})",2
0.0037130064431582397,"frozenset({'23314', '23114'})",2
0.004259036802446216,"frozenset({'23114', '23321'})",2
0.006115540024025336,"frozenset({'23114', '23322'})",2
0.004477448946161406,"frozenset({'23323', '23114'})",2
0.0033853882275854535,"frozenset({'23114', '23324'})",2
0.004477448946161406,"frozenset({'23114', '27211'})",2
0.004259036802446216,"frozenset({'33111', '23114'})",2
0.0029485639401550727,"frozenset({'23114', '71101'})",2
0.007098394670743693,"frozenset({'23114', '99111'})",2
0.002620945724582287,"frozenset({'23114', '99700'})",2
0.002839357868297477,"frozenset({'99111', '23115'})",2
0.005897127880310145,"frozenset({'23312', '23311'})",2
0.0048050671617341926,"frozenset({'23311', '23313'})",2
0.014196789341487387,"frozenset({'23311', '23321'})",2
0.011139019329474718,"frozenset({'23311', '23322'})",2
0.0048050671617341926,"frozenset({'23323', '23311'})",2
0.002730151796439882,"frozenset({'23311', '23324'})",2
0.0032761821557278584,"frozenset({'23311', '27211'})",2
0.002730151796439882,"frozenset({'23311', '33121'})",2
0.003603800371300644,"frozenset({'23311', '43412'})",2
0.0025117396527246914,"frozenset({'23311', '43413'})",2
0.002839357868297477,"frozenset({'23311', '71101'})",2
0.006333952167740527,"frozenset({'23311', '99111'})",2
0.0031669760838702633,"frozenset({'23311', '99700'})",2
0.010702195042044338,"frozenset({'23312', '23313'})",2
0.004259036802446216,"frozenset({'23314', '23312'})",2
0.012995522551053839,"frozenset({'23312', '23321'})",2
0.021732008299661463,"frozenset({'23312', '23322'})",2
0.015398056131920934,"frozenset({'23323', '23312'})",2
0.007972043245604455,"frozenset({'23312', '23324'})",2
0.006879982527028503,"frozenset({'23312', '27211'})",2
0.003057770012012668,"frozenset({'23312', '33121'})",2
0.0031669760838702633,"frozenset({'23312', '43412'})",2
0.0032761821557278584,"frozenset({'23312', '71101'})",2
0.0046958610898765974,"frozenset({'23312', '71201'})",2
0.010592988970186743,"frozenset({'23312', '99111'})",2
0.004149830730588621,"frozenset({'23312', '99700'})",2
0.004149830730588621,"frozenset({'23314', '23313'})",2
0.006879982527028503,"frozenset({'23313', '23321'})",2
0.013432346838484219,"frozenset({'23313', '23322'})",2
0.012558698263623458,"frozenset({'23323', '23313'})",2
0.006552364311455717,"frozenset({'23324', '23313'})",2
0.006115540024025336,"frozenset({'27211', '23313'})",2
0.003822212515015835,"frozenset({'33121', '23313'})",2
0.008408867533034837,"frozenset({'23313', '99111'})",2
0.0029485639401550727,"frozenset({'23313', '99700'})",2
0.002730151796439882,"frozenset({'23314', '23321'})",2
0.0037130064431582397,"frozenset({'23314', '23322'})",2
0.004914273233591788,"frozenset({'23314', '23323'})",2
0.003057770012012668,"frozenset({'23314', '23324'})",2
0.0045866550180190015,"frozenset({'23314', '27211'})",2
0.0025117396527246914,"frozenset({'23314', '33111'})",2
0.003603800371300644,"frozenset({'23314', '33121'})",2
0.002839357868297477,"frozenset({'23314', '71201'})",2
0.006770776455170907,"frozenset({'23314', '99111'})",2
0.033417057988424155,"frozenset({'23321', '23322'})",2
0.014524407557060172,"frozenset({'23323', '23321'})",2
0.005569509664737359,"frozenset({'23324', '23321'})",2
0.00764442503003167,"frozenset({'27211', '23321'})",2
0.005241891449164574,"frozenset({'33131', '23321'})",2
0.0025117396527246914,"frozenset({'43411', '23321'})",2
0.007753631101889265,"frozenset({'43412', '23321'})",2
0.0073168068144588835,"frozenset({'43413', '23321'})",2
0.004040624658731025,"frozenset({'43414', '23321'})",2
0.005132685377306978,"frozenset({'23321', '49421'})",2
0.004259036802446216,"frozenset({'49510', '23321'})",2
0.002839357868297477,"frozenset({'23321', '62501'})",2
0.002730151796439882,"frozenset({'67211', '23321'})",2
0.003057770012012668,"frozenset({'23321', '71101'})",2
0.004259036802446216,"frozenset({'71201', '23321'})",2
0.0025117396527246914,"frozenset({'96103', '23321'})",2
0.014305995413344982,"frozenset({'23321', '99111'})",2
0.009391722179753195,"frozenset({'23321', '99700'})",2
0.022059626515234246,"frozenset({'23323', '23322'})",2
0.010702195042044338,"frozenset({'23324', '23322'})",2
0.0025117396527246914,"frozenset({'23322', '23325'})",2
0.009828546467183575,"frozenset({'27211', '23322'})",2
0.0029485639401550727,"frozenset({'33121', '23322'})",2
0.005132685377306978,"frozenset({'33131', '23322'})",2
0.004914273233591788,"frozenset({'43412', '23322'})",2
0.002839357868297477,"frozenset({'43413', '23322'})",2
0.003494594299443049,"frozenset({'49421', '23322'})",2
0.004149830730588621,"frozenset({'62501', '23322'})",2
0.00393141858687343,"frozenset({'67211', '23322'})",2
0.003057770012012668,"frozenset({'71101', '23322'})",2
0.004259036802446216,"frozenset({'71201', '23322'})",2
0.0025117396527246914,"frozenset({'96103', '23322'})",2
0.016599322922354484,"frozenset({'99111', '23322'})",2
0.006770776455170907,"frozenset({'23322', '99700'})",2
0.009828546467183575,"frozenset({'23323', '23324'})",2
0.0032761821557278584,"frozenset({'23323', '23325'})",2
0.01015616468275636,"frozenset({'23323', '27211'})",2
0.005569509664737359,"frozenset({'23323', '33131'})",2
0.003822212515015835,"frozenset({'23323', '49421'})",2
0.0031669760838702633,"frozenset({'23323', '71101'})",2
0.004259036802446216,"frozenset({'23323', '71201'})",2
0.014415201485202577,"frozenset({'23323', '99111'})",2
0.003822212515015835,"frozenset({'23323', '99700'})",2
0.008627279676750027,"frozenset({'27211', '23324'})",2
0.005132685377306978,"frozenset({'33131', '23324'})",2
0.0025117396527246914,"frozenset({'23324', '71201'})",2
0.0092825161078956,"frozenset({'23324', '99111'})",2
0.0029485639401550727,"frozenset({'27211', '23325'})",2
0.004368242874303811,"frozenset({'99111', '23325'})",2
0.003822212515015835,"frozenset({'23512', '23511'})",2
0.0025117396527246914,"frozenset({'23512', '23513'})",2
0.004368242874303811,"frozenset({'27211', '23602'})",2
0.0048050671617341926,"frozenset({'23602', '99111'})",2
0.0032761821557278584,"frozenset({'99111', '25531'})",2
0.013104728622911434,"frozenset({'25711', '27211'})",2
0.004149830730588621,"frozenset({'25711', '33111'})",2
0.0033853882275854535,"frozenset({'25711', '33121'})",2
0.003494594299443049,"frozenset({'25711', '62501'})",2
0.0033853882275854535,"frozenset({'25711', '67211'})",2
0.01594408649120891,"frozenset({'25711', '99111'})",2
0.0029485639401550727,"frozenset({'25761', '79953'})",2
0.00393141858687343,"frozenset({'25761', '99111'})",2
0.0033853882275854535,"frozenset({'26102', '27205'})",2
0.0031669760838702633,"frozenset({'99111', '26102'})",2
0.0025117396527246914,"frozenset({'79932', '27205'})",2
0.00393141858687343,"frozenset({'99111', '27205'})",2
0.003057770012012668,"frozenset({'27602', '27211'})",2
0.005569509664737359,"frozenset({'33111', '27211'})",2
0.006770776455170907,"frozenset({'27211', '33121'})",2
0.0074260128863164795,"frozenset({'27211', '33131'})",2
0.003494594299443049,"frozenset({'27211', '42311'})",2
0.006115540024025336,"frozenset({'27211', '43412'})",2
0.005678715736594954,"frozenset({'27211', '43413'})",2
0.004149830730588621,"frozenset({'27211', '43414'})",2
0.006879982527028503,"frozenset({'27211', '62501'})",2
0.006443158239598122,"frozenset({'27211', '67211'})",2
0.003603800371300644,"frozenset({'27211', '71101'})",2
0.002839357868297477,"frozenset({'27211', '71201'})",2
0.0741509227913072,"frozenset({'27211', '99111'})",2
0.006443158239598122,"frozenset({'27211', '99700'})",2
0.012995522551053839,"frozenset({'27602', '99111'})",2
0.007207600742601288,"frozenset({'33111', '99111'})",2
0.0031669760838702633,"frozenset({'33131', '33121'})",2
0.0025117396527246914,"frozenset({'33121', '43412'})",2
0.00764442503003167,"frozenset({'33121', '99111'})",2
0.002620945724582287,"frozenset({'33121', '99700'})",2
0.0031669760838702633,"frozenset({'33131', '43412'})",2
0.0031669760838702633,"frozenset({'33131', '43413'})",2
0.009064103964180408,"frozenset({'33131', '99111'})",2
0.003494594299443049,"frozenset({'33131', '99700'})",2
0.003603800371300644,"frozenset({'42311', '99111'})",2
0.005241891449164574,"frozenset({'43411', '43412'})",2
0.0074260128863164795,"frozenset({'43411', '43413'})",2
0.005460303592879764,"frozenset({'43411', '43414'})",2
0.0046958610898765974,"frozenset({'43411', '49211'})",2
0.008736485748607623,"frozenset({'43411', '99700'})",2
0.02500819045538932,"frozenset({'43413', '43412'})",2
0.010592988970186743,"frozenset({'43414', '43412'})",2
0.00393141858687343,"frozenset({'43412', '43417'})",2
0.006661570383313312,"frozenset({'43412', '49211'})",2
0.0029485639401550727,"frozenset({'43412', '49219'})",2
0.0045866550180190015,"frozenset({'43412', '62501'})",2
0.004259036802446216,"frozenset({'67211', '43412'})",2
0.005241891449164574,"frozenset({'43412', '71101'})",2
0.0060063339521677405,"frozenset({'71201', '43412'})",2
0.011357431473189909,"frozenset({'43412', '99111'})",2
0.006879982527028503,"frozenset({'43412', '99600'})",2
0.010920607185759528,"frozenset({'43412', '99700'})",2
0.015616468275636125,"frozenset({'43414', '43413'})",2
0.007972043245604455,"frozenset({'43413', '43417'})",2
0.007535218958174075,"frozenset({'43413', '49211'})",2
0.0029485639401550727,"frozenset({'43413', '62501'})",2
0.0029485639401550727,"frozenset({'43413', '67211'})",2
0.004259036802446216,"frozenset({'43413', '71101'})",2
0.003603800371300644,"frozenset({'71201', '43413'})",2
0.009173310036038003,"frozenset({'43413', '99111'})",2
0.0029485639401550727,"frozenset({'43413', '99600'})",2
0.014961231844490554,"frozenset({'43413', '99700'})",2
0.004477448946161406,"frozenset({'43414', '43417'})",2
0.004149830730588621,"frozenset({'43414', '49211'})",2
0.0031669760838702633,"frozenset({'43414', '71101'})",2
0.006770776455170907,"frozenset({'43414', '99111'})",2
0.0037130064431582397,"frozenset({'43414', '99600'})",2
0.017909795784645625,"frozenset({'43414', '99700'})",2
0.005460303592879764,"frozenset({'43417', '99700'})",2
0.008736485748607623,"frozenset({'49219', '49211'})",2
0.003057770012012668,"frozenset({'99111', '49211'})",2
0.002839357868297477,"frozenset({'99600', '49211'})",2
0.007535218958174075,"frozenset({'49211', '99700'})",2
0.0031669760838702633,"frozenset({'49219', '99700'})",2
0.031123730479414656,"frozenset({'49510', '49421'})",2
0.013978377197772196,"frozenset({'49512', '49421'})",2
0.0025117396527246914,"frozenset({'99111', '49421'})",2
0.003057770012012668,"frozenset({'99111', '53101'})",2
0.03079611226384187,"frozenset({'67211', '62501'})",2
0.00393141858687343,"frozenset({'62501', '71101'})",2
0.0032761821557278584,"frozenset({'71201', '62501'})",2
0.02915802118597794,"frozenset({'62501', '99111'})",2
0.004040624658731025,"frozenset({'67211', '71101'})",2
0.003603800371300644,"frozenset({'71201', '67211'})",2
0.027847548323686796,"frozenset({'67211', '99111'})",2
0.011029813257617123,"frozenset({'71109', '71101'})",2
0.005132685377306978,"frozenset({'71201', '71101'})",2
0.0025117396527246914,"frozenset({'72321', '71101'})",2
0.012231080048050671,"frozenset({'71101', '99111'})",2
0.0060063339521677405,"frozenset({'71101', '99700'})",2
0.002839357868297477,"frozenset({'71109', '99111'})",2
0.0029485639401550727,"frozenset({'71209', '71201'})",2
0.008954897892322813,"frozenset({'71201', '99111'})",2
0.004259036802446216,"frozenset({'71201', '99700'})",2
0.003603800371300644,"frozenset({'72221', '72211'})",2
0.002839357868297477,"frozenset({'79932', '99111'})",2
0.002620945724582287,"frozenset({'79953', '99111'})",2
0.006989188598886098,"frozenset({'96103', '99700'})",2
0.01015616468275636,"frozenset({'99111', '99700'})",2
0.002620945724582287,"frozenset({'21222', '21221', '21212'})",3
0.0033853882275854535,"frozenset({'21222', '21223', '21212'})",3
0.003822212515015835,"frozenset({'21222', '43412', '21212'})",3
0.003057770012012668,"frozenset({'43413', '21222', '21212'})",3
0.002730151796439882,"frozenset({'43412', '21223', '21212'})",3
0.003822212515015835,"frozenset({'43413', '43412', '21212'})",3
0.0032761821557278584,"frozenset({'21222', '21223', '21221'})",3
0.002839357868297477,"frozenset({'21222', '43412', '21221'})",3
0.0025117396527246914,"frozenset({'43412', '21223', '21221'})",3
0.002620945724582287,"frozenset({'43413', '43412', '21221'})",3
0.0033853882275854535,"frozenset({'21222', '43412', '21223'})",3
0.0025117396527246914,"frozenset({'43413', '21222', '21223'})",3
0.0033853882275854535,"frozenset({'27211', '21222', '99111'})",3
0.0048050671617341926,"frozenset({'43413', '21222', '43412'})",3
0.0025117396527246914,"frozenset({'43413', '43414', '21222'})",3
0.002620945724582287,"frozenset({'43413', '21222', '99700'})",3
0.002730151796439882,"frozenset({'43414', '21222', '99700'})",3
0.003494594299443049,"frozenset({'27211', '99111', '21223'})",3
0.0033853882275854535,"frozenset({'43413', '43412', '21223'})",3
0.002730151796439882,"frozenset({'27211', '99111', '23111'})",3
0.002730151796439882,"frozenset({'23312', '23113', '23112'})",3
0.002730151796439882,"frozenset({'23113', '99111', '23112'})",3
0.0025117396527246914,"frozenset({'23112', '23313', '23322'})",3
0.002839357868297477,"frozenset({'23112', '23321', '23322'})",3
0.005132685377306978,"frozenset({'27211', '99111', '23112'})",3
0.002620945724582287,"frozenset({'43413', '43412', '23112'})",3
0.002620945724582287,"frozenset({'23312', '23113', '23322'})",3
0.004368242874303811,"frozenset({'27211', '23113', '99111'})",3
0.002730151796439882,"frozenset({'23113', '43413', '43412'})",3
0.004149830730588621,"frozenset({'23114', '27211', '99111'})",3
0.002730151796439882,"frozenset({'23312', '23311', '23322'})",3
0.004368242874303811,"frozenset({'23311', '23321', '23322'})",3
0.003057770012012668,"frozenset({'23311', '27211', '99111'})",3
0.002839357868297477,"frozenset({'23312', '23313', '23321'})",3
0.005897127880310145,"frozenset({'23312', '23313', '23322'})",3
0.0045866550180190015,"frozenset({'23323', '23312', '23313'})",3
0.006552364311455717,"frozenset({'23312', '23321', '23322'})",3
0.003494594299443049,"frozenset({'23323', '23312', '23321'})",3
0.003494594299443049,"frozenset({'23312', '23321', '99111'})",3
0.0073168068144588835,"frozenset({'23323', '23312', '23322'})",3
0.003494594299443049,"frozenset({'23312', '23324', '23322'})",3
0.0031669760838702633,"frozenset({'23312', '27211', '23322'})",3
0.005241891449164574,"frozenset({'23312', '99111', '23322'})",3
0.002730151796439882,"frozenset({'23323', '23312', '23324'})",3
0.002730151796439882,"frozenset({'23323', '23312', '99111'})",3
0.006443158239598122,"frozenset({'23312', '27211', '99111'})",3
0.004040624658731025,"frozenset({'23313', '23321', '23322'})",3
0.005132685377306978,"frozenset({'23323', '23313', '23322'})",3
0.002620945724582287,"frozenset({'23324', '23313', '23322'})",3
0.0025117396527246914,"frozenset({'27211', '23313', '23322'})",3
0.003057770012012668,"frozenset({'23313', '99111', '23322'})",3
0.003057770012012668,"frozenset({'23323', '23324', '23313'})",3
0.0029485639401550727,"frozenset({'23323', '23313', '99111'})",3
0.005678715736594954,"frozenset({'27211', '23313', '99111'})",3
0.004259036802446216,"frozenset({'23314', '27211', '99111'})",3
0.007098394670743693,"frozenset({'23323', '23321', '23322'})",3
0.0029485639401550727,"frozenset({'23324', '23321', '23322'})",3
0.0031669760838702633,"frozenset({'27211', '23321', '23322'})",3
0.005132685377306978,"frozenset({'23321', '99111', '23322'})",3
0.003494594299443049,"frozenset({'23321', '23322', '99700'})",3
0.002839357868297477,"frozenset({'23323', '23321', '99111'})",3
0.0073168068144588835,"frozenset({'27211', '23321', '99111'})",3
0.003057770012012668,"frozenset({'43412', '43413', '23321'})",3
0.002730151796439882,"frozenset({'43413', '23321', '99700'})",3
0.002839357868297477,"frozenset({'43414', '23321', '99700'})",3
0.003494594299443049,"frozenset({'23321', '49510', '49421'})",3
0.002620945724582287,"frozenset({'23321', '67211', '62501'})",3
0.0025117396527246914,"frozenset({'62501', '23321', '99111'})",3
0.004149830730588621,"frozenset({'23323', '23324', '23322'})",3
0.003057770012012668,"frozenset({'23323', '27211', '23322'})",3
0.0045866550180190015,"frozenset({'23323', '99111', '23322'})",3
0.009391722179753195,"frozenset({'27211', '99111', '23322'})",3
0.00393141858687343,"frozenset({'67211', '62501', '23322'})",3
0.003822212515015835,"frozenset({'62501', '99111', '23322'})",3
0.003603800371300644,"frozenset({'67211', '99111', '23322'})",3
0.00993775253904117,"frozenset({'23323', '27211', '99111'})",3
0.007753631101889265,"frozenset({'27211', '23324', '99111'})",3
0.002730151796439882,"frozenset({'27211', '99111', '23325'})",3
0.004259036802446216,"frozenset({'27211', '23602', '99111'})",3
0.003057770012012668,"frozenset({'25711', '27211', '33111'})",3
0.012121873976193076,"frozenset({'25711', '27211', '99111'})",3
0.003494594299443049,"frozenset({'25711', '99111', '33111'})",3
0.0029485639401550727,"frozenset({'25711', '33121', '99111'})",3
0.0032761821557278584,"frozenset({'25711', '67211', '62501'})",3
0.0032761821557278584,"frozenset({'25711', '62501', '99111'})",3
0.0031669760838702633,"frozenset({'25711', '67211', '99111'})",3
0.0025117396527246914,"frozenset({'25761', '79953', '99111'})",3
0.003057770012012668,"frozenset({'99111', '26102', '27205'})",3
0.0025117396527246914,"frozenset({'79932', '99111', '27205'})",3
0.003057770012012668,"frozenset({'27602', '27211', '99111'})",3
0.005241891449164574,"frozenset({'33111', '27211', '99111'})",3
0.006443158239598122,"frozenset({'27211', '33121', '99111'})",3
0.007207600742601288,"frozenset({'27211', '33131', '99111'})",3
0.0032761821557278584,"frozenset({'27211', '42311', '99111'})",3
