support,itemsets,length
0.004035776614310645,"frozenset({'23313', '23111'})",2
0.0027268760907504363,"frozenset({'23314', '23111'})",2
0.004908376963350785,"frozenset({'23321', '23111'})",2
0.005017452006980803,"frozenset({'23322', '23111'})",2
0.003381326352530541,"frozenset({'23111', '23323'})",2
0.0027268760907504363,"frozenset({'23324', '23111'})",2
0.0029450261780104713,"frozenset({'27211', '23111'})",2
0.005344677137870855,"frozenset({'33111', '23111'})",2
0.0034904013961605585,"frozenset({'43412', '23111'})",2
0.0030541012216404886,"frozenset({'43413', '23111'})",2
0.005780977312390925,"frozenset({'23111', '99111'})",2
0.013852530541012216,"frozenset({'23112', '23113'})",2
0.005453752181500873,"frozenset({'23114', '23112'})",2
0.006108202443280977,"frozenset({'23311', '23112'})",2
0.008507853403141362,"frozenset({'23112', '23312'})",2
0.006544502617801047,"frozenset({'23112', '23313'})",2
0.003926701570680628,"frozenset({'23314', '23112'})",2
0.007417102966841187,"frozenset({'23112', '23321'})",2
0.007089877835951134,"frozenset({'23322', '23112'})",2
0.003817626527050611,"frozenset({'23112', '23323'})",2
0.0037085514834205935,"frozenset({'23112', '23324'})",2
0.00556282722513089,"frozenset({'27211', '23112'})",2
0.0028359511343804536,"frozenset({'23112', '33111'})",2
0.005235602094240838,"frozenset({'43412', '23112'})",2
0.005235602094240838,"frozenset({'43413', '23112'})",2
0.004253926701570681,"frozenset({'23112', '71101'})",2
0.0027268760907504363,"frozenset({'23112', '71201'})",2
0.008616928446771378,"frozenset({'23112', '99111'})",2
0.004472076788830715,"frozenset({'23112', '99700'})",2
0.009271378708551483,"frozenset({'23114', '23113'})",2
0.005344677137870855,"frozenset({'23311', '23113'})",2
0.006544502617801047,"frozenset({'23312', '23113'})",2
0.0063263525305410125,"frozenset({'23313', '23113'})",2
0.006108202443280977,"frozenset({'23314', '23113'})",2
0.006217277486910994,"frozenset({'23321', '23113'})",2
0.007962478184991274,"frozenset({'23322', '23113'})",2
0.007744328097731239,"frozenset({'23323', '23113'})",2
0.00556282722513089,"frozenset({'23324', '23113'})",2
0.004690226876090751,"frozenset({'27211', '23113'})",2
0.004253926701570681,"frozenset({'33111', '23113'})",2
0.0027268760907504363,"frozenset({'33121', '23113'})",2
0.005344677137870855,"frozenset({'43412', '23113'})",2
0.004253926701570681,"frozenset({'43413', '23113'})",2
0.003599476439790576,"frozenset({'71101', '23113'})",2
0.004690226876090751,"frozenset({'71201', '23113'})",2
0.008616928446771378,"frozenset({'99111', '23113'})",2
0.003599476439790576,"frozenset({'99700', '23113'})",2
0.0030541012216404886,"frozenset({'23114', '23115'})",2
0.0028359511343804536,"frozenset({'23114', '23311'})",2
0.004035776614310645,"frozenset({'23114', '23312'})",2
0.0037085514834205935,"frozenset({'23114', '23313'})",2
0.0037085514834205935,"frozenset({'23114', '23314'})",2
0.004253926701570681,"frozenset({'23114', '23321'})",2
0.006108202443280977,"frozenset({'23114', '23322'})",2
0.004472076788830715,"frozenset({'23114', '23323'})",2
0.003381326352530541,"frozenset({'23114', '23324'})",2
0.004472076788830715,"frozenset({'23114', '27211'})",2
0.004253926701570681,"frozenset({'23114', '33111'})",2
0.0029450261780104713,"frozenset({'23114', '71101'})",2
0.007089877835951134,"frozenset({'23114', '99111'})",2
0.002617801047120419,"frozenset({'23114', '99700'})",2
0.0028359511343804536,"frozenset({'99111', '23115'})",2
0.0058900523560209425,"frozenset({'23311', '23312'})",2
0.004799301919720768,"frozenset({'23311', '23313'})",2
0.014179755671902269,"frozenset({'23311', '23321'})",2
0.01112565445026178,"frozenset({'23322', '23311'})",2
0.004799301919720768,"frozenset({'23311', '23323'})",2
0.0027268760907504363,"frozenset({'23311', '23324'})",2
0.0032722513089005235,"frozenset({'27211', '23311'})",2
0.0027268760907504363,"frozenset({'33121', '23311'})",2
0.003599476439790576,"frozenset({'43412', '23311'})",2
0.0025087260034904013,"frozenset({'43413', '23311'})",2
0.0028359511343804536,"frozenset({'23311', '71101'})",2
0.0063263525305410125,"frozenset({'23311', '99111'})",2
0.0031631762652705063,"frozenset({'23311', '99700'})",2
0.01068935427574171,"frozenset({'23313', '23312'})",2
0.004253926701570681,"frozenset({'23314', '23312'})",2
0.012979930191972076,"frozenset({'23321', '23312'})",2
0.021705933682373474,"frozenset({'23322', '23312'})",2
0.015379581151832461,"frozenset({'23312', '23323'})",2
0.007962478184991274,"frozenset({'23324', '23312'})",2
0.0068717277486911,"frozenset({'27211', '23312'})",2
0.0030541012216404886,"frozenset({'33121', '23312'})",2
0.0031631762652705063,"frozenset({'43412', '23312'})",2
0.0032722513089005235,"frozenset({'23312', '71101'})",2
0.004690226876090751,"frozenset({'71201', '23312'})",2
0.010580279232111692,"frozenset({'23312', '99111'})",2
0.0041448516579406635,"frozenset({'99700', '23312'})",2
0.0041448516579406635,"frozenset({'23314', '23313'})",2
0.0068717277486911,"frozenset({'23313', '23321'})",2
0.013416230366492147,"frozenset({'23322', '23313'})",2
0.012543630017452007,"frozenset({'23313', '23323'})",2
0.006544502617801047,"frozenset({'23313', '23324'})",2
0.006108202443280977,"frozenset({'27211', '23313'})",2
0.003817626527050611,"frozenset({'33121', '23313'})",2
0.008398778359511343,"frozenset({'23313', '99111'})",2
0.0029450261780104713,"frozenset({'23313', '99700'})",2
0.0027268760907504363,"frozenset({'23314', '23321'})",2
0.0037085514834205935,"frozenset({'23314', '23322'})",2
0.004908376963350785,"frozenset({'23314', '23323'})",2
0.0030541012216404886,"frozenset({'23314', '23324'})",2
0.004581151832460733,"frozenset({'23314', '27211'})",2
0.0025087260034904013,"frozenset({'23314', '33111'})",2
0.003599476439790576,"frozenset({'23314', '33121'})",2
0.0028359511343804536,"frozenset({'23314', '71201'})",2
0.006762652705061082,"frozenset({'23314', '99111'})",2
0.03337696335078534,"frozenset({'23322', '23321'})",2
0.014506980802792321,"frozenset({'23321', '23323'})",2
0.00556282722513089,"frozenset({'23324', '23321'})",2
0.007635253054101222,"frozenset({'27211', '23321'})",2
0.005235602094240838,"frozenset({'33131', '23321'})",2
0.0025087260034904013,"frozenset({'43411', '23321'})",2
0.007744328097731239,"frozenset({'43412', '23321'})",2
0.007308027923211169,"frozenset({'43413', '23321'})",2
0.004035776614310645,"frozenset({'23321', '43414'})",2
0.00512652705061082,"frozenset({'23321', '49421'})",2
0.004253926701570681,"frozenset({'23321', '49510'})",2
0.0028359511343804536,"frozenset({'23321', '62501'})",2
0.0027268760907504363,"frozenset({'67211', '23321'})",2
0.0030541012216404886,"frozenset({'23321', '71101'})",2
0.004253926701570681,"frozenset({'71201', '23321'})",2
0.0025087260034904013,"frozenset({'23321', '96103'})",2
0.014288830715532287,"frozenset({'23321', '99111'})",2
0.009380453752181502,"frozenset({'99700', '23321'})",2
0.022033158813263527,"frozenset({'23322', '23323'})",2
0.01068935427574171,"frozenset({'23322', '23324'})",2
0.0025087260034904013,"frozenset({'23322', '23325'})",2
0.00981675392670157,"frozenset({'23322', '27211'})",2
0.0029450261780104713,"frozenset({'23322', '33121'})",2
0.00512652705061082,"frozenset({'23322', '33131'})",2
0.004908376963350785,"frozenset({'23322', '43412'})",2
0.0028359511343804536,"frozenset({'23322', '43413'})",2
0.0034904013961605585,"frozenset({'23322', '49421'})",2
0.0041448516579406635,"frozenset({'23322', '62501'})",2
0.003926701570680628,"frozenset({'23322', '67211'})",2
0.0030541012216404886,"frozenset({'23322', '71101'})",2
0.004253926701570681,"frozenset({'23322', '71201'})",2
0.0025087260034904013,"frozenset({'23322', '96103'})",2
0.016579406631762654,"frozenset({'23322', '99111'})",2
0.006762652705061082,"frozenset({'23322', '99700'})",2
0.00981675392670157,"frozenset({'23324', '23323'})",2
0.0032722513089005235,"frozenset({'23323', '23325'})",2
0.010143979057591623,"frozenset({'27211', '23323'})",2
0.00556282722513089,"frozenset({'33131', '23323'})",2
0.003817626527050611,"frozenset({'23323', '49421'})",2
0.0031631762652705063,"frozenset({'23323', '71101'})",2
0.004253926701570681,"frozenset({'71201', '23323'})",2
0.014397905759162303,"frozenset({'23323', '99111'})",2
0.003817626527050611,"frozenset({'99700', '23323'})",2
0.008616928446771378,"frozenset({'27211', '23324'})",2
0.00512652705061082,"frozenset({'33131', '23324'})",2
0.0025087260034904013,"frozenset({'71201', '23324'})",2
0.009271378708551483,"frozenset({'23324', '99111'})",2
0.0029450261780104713,"frozenset({'27211', '23325'})",2
0.004363001745200698,"frozenset({'99111', '23325'})",2
0.003817626527050611,"frozenset({'23512', '23511'})",2
0.0025087260034904013,"frozenset({'23512', '23513'})",2
0.004363001745200698,"frozenset({'27211', '23602'})",2
0.004799301919720768,"frozenset({'23602', '99111'})",2
0.0032722513089005235,"frozenset({'99111', '25531'})",2
0.013089005235602094,"frozenset({'27211', '25711'})",2
0.0041448516579406635,"frozenset({'33111', '25711'})",2
0.003381326352530541,"frozenset({'33121', '25711'})",2
0.0034904013961605585,"frozenset({'62501', '25711'})",2
0.003381326352530541,"frozenset({'67211', '25711'})",2
0.01592495636998255,"frozenset({'99111', '25711'})",2
0.0029450261780104713,"frozenset({'79953', '25761'})",2
0.003926701570680628,"frozenset({'25761', '99111'})",2
0.003381326352530541,"frozenset({'27205', '26102'})",2
0.0031631762652705063,"frozenset({'26102', '99111'})",2
0.0025087260034904013,"frozenset({'27205', '79932'})",2
0.003926701570680628,"frozenset({'27205', '99111'})",2
0.0030541012216404886,"frozenset({'27211', '27602'})",2
0.00556282722513089,"frozenset({'27211', '33111'})",2
0.006762652705061082,"frozenset({'33121', '27211'})",2
0.007417102966841187,"frozenset({'27211', '33131'})",2
0.0034904013961605585,"frozenset({'42311', '27211'})",2
0.006108202443280977,"frozenset({'43412', '27211'})",2
0.005671902268760907,"frozenset({'43413', '27211'})",2
0.0041448516579406635,"frozenset({'27211', '43414'})",2
0.0068717277486911,"frozenset({'27211', '62501'})",2
0.00643542757417103,"frozenset({'67211', '27211'})",2
0.003381326352530541,"frozenset({'27211', '71101'})",2
0.0028359511343804536,"frozenset({'27211', '71201'})",2
0.07406195462478185,"frozenset({'27211', '99111'})",2
0.00643542757417103,"frozenset({'27211', '99700'})",2
0.0025087260034904013,"frozenset({'27215', '99111'})",2
0.012979930191972076,"frozenset({'27602', '99111'})",2
0.007198952879581152,"frozenset({'33111', '99111'})",2
0.0031631762652705063,"frozenset({'33121', '33131'})",2
0.0025087260034904013,"frozenset({'33121', '43412'})",2
0.007635253054101222,"frozenset({'33121', '99111'})",2
0.002617801047120419,"frozenset({'33121', '99700'})",2
0.0031631762652705063,"frozenset({'43412', '33131'})",2
0.0031631762652705063,"frozenset({'43413', '33131'})",2
0.009053228621291449,"frozenset({'33131', '99111'})",2
0.0034904013961605585,"frozenset({'33131', '99700'})",2
0.003599476439790576,"frozenset({'42311', '99111'})",2
0.005235602094240838,"frozenset({'43412', '43411'})",2
0.007417102966841187,"frozenset({'43413', '43411'})",2
0.005453752181500873,"frozenset({'43411', '43414'})",2
0.004690226876090751,"frozenset({'49211', '43411'})",2
0.008726003490401396,"frozenset({'99700', '43411'})",2
0.024978184991273997,"frozenset({'43412', '43413'})",2
0.010580279232111692,"frozenset({'43412', '43414'})",2
0.003926701570680628,"frozenset({'43412', '43417'})",2
0.006653577661431064,"frozenset({'43412', '49211'})",2
0.0029450261780104713,"frozenset({'49219', '43412'})",2
0.004581151832460733,"frozenset({'43412', '62501'})",2
0.004253926701570681,"frozenset({'67211', '43412'})",2
0.005235602094240838,"frozenset({'43412', '71101'})",2
0.00599912739965096,"frozenset({'43412', '71201'})",2
0.011343804537521814,"frozenset({'43412', '99111'})",2
0.0068717277486911,"frozenset({'99600', '43412'})",2
0.010907504363001745,"frozenset({'43412', '99700'})",2
0.015597731239092496,"frozenset({'43413', '43414'})",2
0.007962478184991274,"frozenset({'43413', '43417'})",2
0.007526178010471204,"frozenset({'49211', '43413'})",2
0.0029450261780104713,"frozenset({'43413', '62501'})",2
0.0029450261780104713,"frozenset({'67211', '43413'})",2
0.004253926701570681,"frozenset({'43413', '71101'})",2
0.003599476439790576,"frozenset({'43413', '71201'})",2
0.009162303664921465,"frozenset({'43413', '99111'})",2
0.0029450261780104713,"frozenset({'99600', '43413'})",2
0.01494328097731239,"frozenset({'43413', '99700'})",2
0.004472076788830715,"frozenset({'43417', '43414'})",2
0.0041448516579406635,"frozenset({'49211', '43414'})",2
0.0031631762652705063,"frozenset({'43414', '71101'})",2
0.006762652705061082,"frozenset({'99111', '43414'})",2
0.0037085514834205935,"frozenset({'99600', '43414'})",2
0.01788830715532286,"frozenset({'99700', '43414'})",2
0.005453752181500873,"frozenset({'43417', '99700'})",2
0.008726003490401396,"frozenset({'49219', '49211'})",2
0.0030541012216404886,"frozenset({'49211', '99111'})",2
0.0028359511343804536,"frozenset({'99600', '49211'})",2
0.007526178010471204,"frozenset({'49211', '99700'})",2
0.0031631762652705063,"frozenset({'49219', '99700'})",2
0.031086387434554975,"frozenset({'49510', '49421'})",2
0.013961605584642234,"frozenset({'49512', '49421'})",2
0.0025087260034904013,"frozenset({'99111', '49421'})",2
0.0030541012216404886,"frozenset({'99111', '53101'})",2
0.031086387434554975,"frozenset({'67211', '62501'})",2
0.004035776614310645,"frozenset({'62501', '71101'})",2
0.0032722513089005235,"frozenset({'71201', '62501'})",2
0.029450261780104712,"frozenset({'62501', '99111'})",2
0.0041448516579406635,"frozenset({'67211', '71101'})",2
0.003599476439790576,"frozenset({'67211', '71201'})",2
0.0281413612565445,"frozenset({'67211', '99111'})",2
0.011016579406631763,"frozenset({'71109', '71101'})",2
0.00512652705061082,"frozenset({'71201', '71101'})",2
0.0025087260034904013,"frozenset({'72321', '71101'})",2
0.012107329842931938,"frozenset({'99111', '71101'})",2
0.00599912739965096,"frozenset({'99700', '71101'})",2
0.0028359511343804536,"frozenset({'99111', '71109'})",2
0.0029450261780104713,"frozenset({'71201', '71209'})",2
0.00894415357766143,"frozenset({'71201', '99111'})",2
0.004253926701570681,"frozenset({'71201', '99700'})",2
0.003599476439790576,"frozenset({'72221', '72211'})",2
0.0028359511343804536,"frozenset({'99111', '79932'})",2
0.002617801047120419,"frozenset({'79953', '99111'})",2
0.006980802792321117,"frozenset({'99700', '96103'})",2
0.010143979057591623,"frozenset({'99700', '99111'})",2
0.002617801047120419,"frozenset({'21212', '21222', '21221'})",3
0.003381326352530541,"frozenset({'21212', '21223', '21222'})",3
0.003817626527050611,"frozenset({'21212', '43412', '21222'})",3
0.0030541012216404886,"frozenset({'21212', '43413', '21222'})",3
0.0027268760907504363,"frozenset({'21223', '21212', '43412'})",3
0.003817626527050611,"frozenset({'43413', '43412', '21212'})",3
0.0032722513089005235,"frozenset({'21223', '21222', '21221'})",3
0.0028359511343804536,"frozenset({'43412', '21222', '21221'})",3
0.0025087260034904013,"frozenset({'21223', '43412', '21221'})",3
0.002617801047120419,"frozenset({'43412', '43413', '21221'})",3
0.003381326352530541,"frozenset({'21223', '21222', '43412'})",3
0.0025087260034904013,"frozenset({'43413', '21223', '21222'})",3
0.003381326352530541,"frozenset({'27211', '21222', '99111'})",3
0.004799301919720768,"frozenset({'43413', '43412', '21222'})",3
0.0025087260034904013,"frozenset({'43413', '21222', '43414'})",3
0.002617801047120419,"frozenset({'43413', '21222', '99700'})",3
0.0027268760907504363,"frozenset({'21222', '99700', '43414'})",3
0.0034904013961605585,"frozenset({'21223', '27211', '99111'})",3
0.003381326352530541,"frozenset({'21223', '43413', '43412'})",3
0.0027268760907504363,"frozenset({'23111', '27211', '99111'})",3
0.0027268760907504363,"frozenset({'23112', '23312', '23113'})",3
0.0027268760907504363,"frozenset({'23112', '99111', '23113'})",3
0.0025087260034904013,"frozenset({'23322', '23112', '23313'})",3
0.0028359511343804536,"frozenset({'23322', '23112', '23321'})",3
0.00512652705061082,"frozenset({'27211', '99111', '23112'})",3
0.002617801047120419,"frozenset({'43412', '43413', '23112'})",3
0.002617801047120419,"frozenset({'23322', '23312', '23113'})",3
0.004363001745200698,"frozenset({'27211', '99111', '23113'})",3
0.0027268760907504363,"frozenset({'43412', '43413', '23113'})",3
0.0041448516579406635,"frozenset({'23114', '27211', '99111'})",3
0.0027268760907504363,"frozenset({'23322', '23311', '23312'})",3
0.004363001745200698,"frozenset({'23322', '23311', '23321'})",3
0.0030541012216404886,"frozenset({'27211', '23311', '99111'})",3
0.0028359511343804536,"frozenset({'23321', '23313', '23312'})",3
0.0058900523560209425,"frozenset({'23322', '23313', '23312'})",3
0.004581151832460733,"frozenset({'23313', '23312', '23323'})",3
0.006544502617801047,"frozenset({'23322', '23321', '23312'})",3
0.0034904013961605585,"frozenset({'23321', '23312', '23323'})",3
0.0034904013961605585,"frozenset({'23321', '23312', '99111'})",3
0.007308027923211169,"frozenset({'23322', '23312', '23323'})",3
0.0034904013961605585,"frozenset({'23322', '23324', '23312'})",3
0.0031631762652705063,"frozenset({'23322', '27211', '23312'})",3
0.005235602094240838,"frozenset({'23322', '23312', '99111'})",3
0.0027268760907504363,"frozenset({'23324', '23312', '23323'})",3
0.0027268760907504363,"frozenset({'23323', '23312', '99111'})",3
0.00643542757417103,"frozenset({'27211', '23312', '99111'})",3
0.004035776614310645,"frozenset({'23322', '23313', '23321'})",3
0.00512652705061082,"frozenset({'23322', '23313', '23323'})",3
0.002617801047120419,"frozenset({'23322', '23313', '23324'})",3
0.0025087260034904013,"frozenset({'23322', '27211', '23313'})",3
0.0030541012216404886,"frozenset({'23322', '23313', '99111'})",3
0.0030541012216404886,"frozenset({'23313', '23324', '23323'})",3
0.0029450261780104713,"frozenset({'23323', '23313', '99111'})",3
0.005671902268760907,"frozenset({'27211', '23313', '99111'})",3
0.004253926701570681,"frozenset({'23314', '27211', '99111'})",3
0.007089877835951134,"frozenset({'23322', '23321', '23323'})",3
0.0029450261780104713,"frozenset({'23322', '23324', '23321'})",3
0.0031631762652705063,"frozenset({'23322', '27211', '23321'})",3
0.00512652705061082,"frozenset({'23322', '23321', '99111'})",3
0.0034904013961605585,"frozenset({'23322', '99700', '23321'})",3
0.0028359511343804536,"frozenset({'23323', '23321', '99111'})",3
0.007308027923211169,"frozenset({'27211', '23321', '99111'})",3
0.0030541012216404886,"frozenset({'43412', '43413', '23321'})",3
0.0027268760907504363,"frozenset({'43413', '99700', '23321'})",3
0.0028359511343804536,"frozenset({'99700', '23321', '43414'})",3
0.0034904013961605585,"frozenset({'49510', '23321', '49421'})",3
0.002617801047120419,"frozenset({'67211', '23321', '62501'})",3
0.0025087260034904013,"frozenset({'62501', '23321', '99111'})",3
0.0041448516579406635,"frozenset({'23322', '23324', '23323'})",3
0.0030541012216404886,"frozenset({'23322', '27211', '23323'})",3
0.004581151832460733,"frozenset({'23322', '99111', '23323'})",3
0.009380453752181502,"frozenset({'23322', '27211', '99111'})",3
0.003926701570680628,"frozenset({'23322', '67211', '62501'})",3
0.003817626527050611,"frozenset({'23322', '62501', '99111'})",3
0.003599476439790576,"frozenset({'23322', '67211', '99111'})",3
0.009925828970331589,"frozenset({'23323', '27211', '99111'})",3
0.007744328097731239,"frozenset({'27211', '23324', '99111'})",3
0.0027268760907504363,"frozenset({'99111', '27211', '23325'})",3
0.004253926701570681,"frozenset({'27211', '23602', '99111'})",3
0.0030541012216404886,"frozenset({'27211', '33111', '25711'})",3
0.012107329842931938,"frozenset({'27211', '99111', '25711'})",3
0.0034904013961605585,"frozenset({'33111', '99111', '25711'})",3
0.0029450261780104713,"frozenset({'33121', '99111', '25711'})",3
0.0032722513089005235,"frozenset({'67211', '62501', '25711'})",3
0.0032722513089005235,"frozenset({'62501', '99111', '25711'})",3
0.0031631762652705063,"frozenset({'67211', '99111', '25711'})",3
0.0025087260034904013,"frozenset({'79953', '25761', '99111'})",3
0.0030541012216404886,"frozenset({'27205', '26102', '99111'})",3
0.0025087260034904013,"frozenset({'27205', '99111', '79932'})",3
0.0030541012216404886,"frozenset({'27211', '27602', '99111'})",3
0.005235602094240838,"frozenset({'27211', '33111', '99111'})",3
